,date,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt,usdval,usdcnt
613,1977-01-31,-0.03632604,-0.0379949,0.0369029,0.03520848,-0.05053043,102.03,886029909.0,4955.0,919362092.0,4931.0
614,1977-02-28,-0.01574441,-0.02176962,0.004399958000000001,0.001522889,-0.0216603,99.82,867353560.0,4998.0,883825642.0,4929.0
615,1977-03-31,-0.009248591,-0.01179669,0.01065369,0.007810712000000001,-0.01402525,98.42,859008167.0,4989.0,865909702.0,4963.0
616,1977-04-29,0.004962074,0.003563682,0.01693141,0.01540373,0.0002032107,98.44,863682492.0,5002.0,858766406.0,4963.0
617,1977-05-31,-0.010777,-0.01800518,0.002870358,-0.000317325,-0.02356766,96.12,848914926.0,4993.0,862867791.0,4974.0
618,1977-06-30,0.05136869,0.04871236,0.05150325,0.04877636,0.04535997,100.48,892883904.0,5001.0,848300131.0,4974.0
619,1977-07-29,-0.01280639,-0.01416153,0.01236225,0.01082296,-0.01622213,98.85,880793443.0,4979.0,891564038.0,4957.0
620,1977-08-31,-0.0133381,-0.02027791,-0.001210956,-0.004363785,-0.02104198,96.77,863621929.0,4961.0,879868694.0,4938.0
621,1977-09-30,0.001571887,-0.001008367,0.01496821,0.01228833,-0.002480107,96.53,864208365.0,4950.0,862775797.0,4927.0
622,1977-10-31,-0.03927758,-0.04131206,-0.02318957,-0.02495295,-0.0434062,92.34,827420592.0,4939.0,862243996.0,4913.0
623,1977-11-30,0.0454397,0.03708068,0.07087218,0.06731845,0.02696556,94.83,859363074.0,4943.0,826700866.0,4913.0
624,1977-12-30,0.008222710000000001,0.005497333,0.02108135,0.01797654,0.0028472,95.1,865931915.0,4926.0,857668159.0,4900.0
625,1978-01-31,-0.05519891,-0.05720905,-0.01115161,-0.01282755,-0.0615142,89.25,814200371.0,4894.0,863792809.0,4872.0
626,1978-02-28,-0.009274694,-0.01670032,0.0260079,0.02278965,-0.0247619,87.04,800520191.0,4891.0,813786763.0,4870.0
627,1978-03-31,0.03400927,0.03086472,0.06783859,0.06489883,0.02493107,89.21,825041532.0,4866.0,799476868.0,4848.0
628,1978-04-28,0.08285323,0.08120261000000001,0.07931671,0.07772055,0.08541644,96.83,891434317.0,4889.0,823012517.0,4838.0
629,1978-05-31,0.02322997,0.01549907,0.06761993,0.06418922,0.004234225,97.24,903968689.0,4877.0,888993072.0,4851.0
630,1978-06-30,-0.01074848,-0.0137403,0.01029171,0.007505139,-0.01758536,95.53,893184978.0,4856.0,902347285.0,4828.0
631,1978-07-31,0.05674101,0.05486828,0.05239377,0.05079326,0.05390977,100.68,942043993.0,4845.0,891700225.0,4818.0
632,1978-08-31,0.04237023,0.03550362,0.09357763000000001,0.09056884,0.02592372,103.29,975441708.0,4841.0,938958134.0,4801.0
633,1978-09-29,-0.006888612000000001,-0.009455546,0.006200131,0.003746842,-0.00726111,102.54,968737710.0,4857.0,974464607.0,4807.0
634,1978-10-31,-0.1109954,-0.1135999,-0.1772797,-0.1791697,-0.09157402,93.15,858636806.0,4857.0,967348441.0,4820.0
635,1978-11-30,0.03378727,0.02575158,0.03820514,0.03462487,0.01663983,94.7,881293940.0,4848.0,856861436.0,4824.0
636,1978-12-29,0.01770776,0.01457982,0.01434616,0.0109823,0.01488912,96.11,898729782.0,4854.0,879900490.0,4822.0
637,1979-01-31,0.0495299,0.04701915,0.09369505,0.09179424,0.03974612,99.93,939364902.0,4839.0,895229660.0,4811.0
638,1979-02-28,-0.02676539,-0.03378078,-0.01626851,-0.01940756,-0.03652557,96.28,905311791.0,4826.0,936040555.0,4805.0
639,1979-03-30,0.06561343,0.06247229,0.08416743,0.08120823,0.05515164,101.59,961414984.0,4839.0,902849218.0,4803.0
640,1979-04-30,0.008519717000000001,0.006437894,0.0288145,0.02686346,0.001673393,101.76,966364229.0,4831.0,959968505.0,4810.0
641,1979-05-31,-0.0135714,-0.02145847,-0.006844606,-0.01016002,-0.02633648,99.08,944691676.0,4829.0,963740655.0,4800.0
642,1979-06-29,0.04685158,0.04382055,0.05466271,0.05167827,0.03865563,102.91,986566243.0,4822.0,942497936.0,4787.0
643,1979-07-31,0.0149913,0.01277309,0.02136556,0.01964216,0.008745505,103.81,998608453.0,4812.0,983995215.0,4782.0
644,1979-08-31,0.06473161,0.05730538,0.07561620000000001,0.07222127,0.05307774,109.32,1056618530.0,4805.0,997375204.0,4781.0
645,1979-09-28,0.001426022,-0.0009315154000000001,-0.001171789,-0.00339649,0.0,109.32,1055898070.0,4808.0,1054661060.0,4777.0
646,1979-10-31,-0.07266193,-0.07546969,-0.0979146,-0.1000345,-0.06860593,101.82,975494002.0,4814.0,1053861070.0,4784.0
647,1979-11-30,0.06360385,0.05580971,0.06529485,0.06179771,0.04262424,106.16,1032276930.0,4819.0,974148221.0,4785.0
648,1979-12-31,0.0282146,0.02517364,0.0674847,0.06422792000000001,0.01676714,107.94,1068232720.0,4819.0,1029208400.0,4782.0
649,1980-01-31,0.06560711,0.06330267,0.1051292,0.1032798,0.0576246,114.16,1130708960.0,4820.0,1062297080.0,4766.0
650,1980-02-29,0.001014548,-0.005740023,-0.006301018,-0.009303191,-0.004379818000000001,113.66,1123302540.0,4829.0,1127977460.0,4790.0
651,1980-03-31,-0.1202242,-0.1232577,-0.1650429,-0.1681507,-0.1017948,102.09,984015352.0,4830.0,1119769100.0,4789.0
652,1980-04-30,0.05228721,0.04983294,0.05346115,0.05123286,0.04114017,106.29,1034713300.0,4827.0,981507846.0,4791.0
653,1980-05-30,0.06009049,0.05262881,0.07124902,0.06771715,0.0465707,111.24,1091257650.0,4831.0,1032795220.0,4793.0
654,1980-06-30,0.03771436,0.03443834,0.0461764,0.04278373,0.02696872,114.24,1131658490.0,4856.0,1089587870.0,4801.0
655,1980-07-31,0.06943817000000001,0.06706572,0.08927871,0.08750556,0.06503852,121.67,1210362430.0,4875.0,1130307240.0,4830.0
656,1980-08-29,0.0235535,0.01723648,0.06398419,0.06086123,0.005835457,122.38,1234931630.0,4881.0,1208512760.0,4834.0
657,1980-09-30,0.02949784,0.02661672,0.0524589,0.04985302,0.02516751,125.46,1274399090.0,4903.0,1231313560.0,4839.0
658,1980-10-31,0.02009481,0.0173695,0.04752486,0.04551245,0.01602104,127.47,1296360230.0,4942.0,1272164310.0,4879.0
659,1980-11-28,0.1049521,0.09901022,0.06926427,0.06658197,0.102377,140.52,1424861820.0,4957.0,1293158240.0,4900.0
660,1980-12-31,-0.03441059,-0.03704128,-0.03241644,-0.03539521,-0.03387418,135.76,1385323230.0,5006.0,1417988240.0,4925.0
661,1981-01-30,-0.04008484,-0.04182326,0.00561488,0.003985708,-0.04574249,129.55,1328894020.0,5025.0,1383198250.0,4968.0
662,1981-02-27,0.01551936,0.009121189,0.002150332,-0.0006689946,0.01327673,131.27,1340861910.0,5036.0,1326313450.0,4986.0
663,1981-03-31,0.04618289,0.04309491,0.07267417,0.06982236,0.03603261,136.0,1399775770.0,5075.0,1336254990.0,5004.0
664,1981-04-30,-0.01126625,-0.01303543,0.02788505,0.02627438,-0.02345588,132.81,1383951610.0,5129.0,1393003670.0,5040.0
665,1981-05-29,0.01354637,0.007402126,0.02718746,0.02453689,-0.001656502,132.59,1398734350.0,5187.0,1381716240.0,5108.0
666,1981-06-30,-0.01024274,-0.01335629,-0.01319386,-0.01593521,-0.01040802,131.21,1383939500.0,5236.0,1393765450.0,5151.0
667,1981-07-31,-0.003079483,-0.004806323,-0.01997997,-0.02148035,-0.002210198,130.92,1379549100.0,5296.0,1381137870.0,5204.0
668,1981-08-31,-0.05628101,-0.06301359000000001,-0.0719058,-0.07458299,-0.06209899,122.79,1293740420.0,5322.0,1374189880.0,5261.0
669,1981-09-30,-0.06377578,-0.06671595,-0.09006084,-0.09245249,-0.05383174,116.18,1206285880.0,5317.0,1288212410.0,5267.0
670,1981-10-30,0.06016215,0.05700497,0.06972769,0.06782634,0.04914787,121.89,1267346180.0,5359.0,1196488820.0,5277.0
671,1981-11-30,0.04584814,0.03922597,0.02166741,0.01898954,0.03659037,126.35,1322540170.0,5384.0,1265396200.0,5326.0
672,1981-12-31,-0.02809599,-0.03110386,-0.0196936,-0.02259914,-0.03007519,122.55,1288286440.0,5389.0,1318235200.0,5328.0
673,1982-01-29,-0.02620859,-0.02791193,-0.01734657,-0.0187071,-0.01754386,120.4,1250148580.0,5399.0,1285120870.0,5350.0
674,1982-02-26,-0.05112622,-0.05863987,-0.04798703,-0.05066637,-0.06054817,113.11,1176241550.0,5411.0,1248852400.0,5372.0
675,1982-03-31,-0.01010141,-0.01405495,-0.01206448,-0.01483091,-0.01016709,111.96,1149984160.0,5388.0,1164700360.0,5362.0
676,1982-04-30,0.04326891,0.04142416,0.0522422,0.05061776,0.04001429,116.44,1195323790.0,5365.0,1143504350.0,5335.0
677,1982-05-28,-0.02821291,-0.03659654,-0.02248992,-0.02537845,-0.0391618,111.88,1151277790.0,5362.0,1190712180.0,5331.0
678,1982-06-30,-0.0239132,-0.02738022,-0.03669862,-0.0393721,-0.0202896,109.61,1121319630.0,5353.0,1145547380.0,5316.0
679,1982-07-30,-0.02052549,-0.02274324,-0.01477582,-0.01639189,-0.0229906,107.09,1086734910.0,5343.0,1110333490.0,5299.0
680,1982-08-31,0.1190159,0.109934,0.06328481,0.06020854,0.1159772,119.51,1214555150.0,5347.0,1084558540.0,5309.0
681,1982-09-30,0.01676568,0.01367543,0.03316405,0.03074634,0.007614425,120.42,1232575520.0,5317.0,1210778470.0,5288.0
682,1982-10-29,0.1186322,0.1159264,0.1284471,0.1267937,0.1103637,133.71,1375921160.0,5291.0,1230071970.0,5263.0
683,1982-11-30,0.05194144,0.04499695,0.09203725,0.08960575,0.03612295,138.54,1445686280.0,5524.0,1372854950.0,5242.0
684,1982-12-31,0.01450987,0.01202323,0.02344701,0.02124088,0.01515808,140.64,1475341880.0,5521.0,1437902810.0,5459.0
685,1983-01-31,0.04184372,0.03975521,0.1170619,0.1157874,0.03313424,145.3,1531178470.0,5522.0,1470258200.0,5463.0
686,1983-02-28,0.03021478,0.0242041,0.0472663,0.04509113,0.01899518,148.06,1568270280.0,5532.0,1527249940.0,5486.0
687,1983-03-31,0.03467751,0.03162023,0.05051447,0.04848659,0.03309469,152.96,1628409590.0,5572.0,1565945710.0,5494.0
688,1983-04-29,0.07418492,0.0728391,0.08068675,0.07960346,0.07492155,164.42,1750199750.0,5607.0,1626437320.0,5537.0
689,1983-05-31,0.01322526,0.007961066000000001,0.09174108,0.08969394,-0.01234643,162.39,1771633960.0,5649.0,1747254550.0,5566.0
690,1983-06-30,0.0378373,0.03486533,0.04634088,0.04470627,0.03522385,168.11,1853926280.0,5715.0,1768914260.0,5601.0
691,1983-07-29,-0.03156984,-0.03286535,-0.0175556,-0.01849589,-0.0330141,162.56,1800300960.0,5799.0,1852038570.0,5690.0
692,1983-08-31,0.003465299,-0.001800655,-0.03291959,-0.03484001,0.0113189,164.4,1803466280.0,5878.0,1796656180.0,5750.0
693,1983-09-30,0.01602687,0.01310219,3.012113e-05,-0.001533572,0.01015815,166.07,1839942410.0,5933.0,1798723970.0,5835.0
694,1983-10-31,-0.02803828,-0.02973936,-0.05926103,-0.06032115,-0.01517432,163.55,1790934090.0,6008.0,1837467920.0,5897.0
695,1983-11-30,0.02955592,0.02420565,0.0317128,0.02990489,0.01742586,166.4,1840727600.0,6090.0,1790481200.0,5985.0
696,1983-12-30,-0.01046383,-0.01344175,-0.01967209,-0.02147935,-0.008834135,164.93,1829213890.0,6186.0,1832575150.0,6053.0
697,1984-01-31,-0.01302517,-0.01487517,0.005423584,0.004215609,-0.009216031000000001,163.41,1805620850.0,6214.0,1825990220.0,6140.0
698,1984-02-29,-0.03907293,-0.04393766,-0.0507667,-0.0523949,-0.03885931,157.06,1715590130.0,6249.0,1792688640.0,6172.0
699,1984-03-30,0.0133896,0.01002464,0.00744907,0.005664158000000001,0.01349803,159.18,1733783350.0,6293.0,1713442510.0,6216.0
700,1984-04-30,0.002537513,0.0008003768,-0.02052063,-0.02180488,0.005465511,160.05,1734004740.0,6315.0,1731179580.0,6261.0
701,1984-05-31,-0.05231956,-0.05770457,-0.05153567,-0.05332493,-0.05935645,150.55,1634825150.0,6335.0,1732658500.0,6271.0
702,1984-06-29,0.02338386,0.01950099,0.01199569,0.0101941,0.01746928,153.18,1652356750.0,6343.0,1617913130.0,6276.0
703,1984-07-31,-0.02062318,-0.02254371,-0.05030254,-0.05134688,-0.01645123,150.66,1613279630.0,6342.0,1648797710.0,6292.0
704,1984-08-31,0.1126908,0.1068142,0.08881713000000001,0.08688078,0.1063321,166.68,1783114730.0,6362.0,1608349730.0,6307.0
705,1984-09-28,0.0004034452,-0.002538507,-0.0003773273,-0.00188835,-0.003479722,166.1,1777509370.0,6325.0,1778439380.0,6284.0
706,1984-10-31,-7.312228e-05,-0.002920631,-0.02375563,-0.02501267,-6.02047e-05,166.09,1763799870.0,6316.0,1765826020.0,6267.0
707,1984-11-30,-0.01068512,-0.01525728,-0.03150641,-0.03330548,-0.01511229,163.58,1728245430.0,6312.0,1754229900.0,6256.0
708,1984-12-31,0.02365304,0.020092,0.002731842,0.0007184730000000001,0.02237437,167.24,1763960960.0,6321.0,1723799040.0,6267.0
709,1985-01-31,0.08571907000000001,0.08350752,0.1214751,0.1202252,0.07408515,179.63,1906228000.0,6303.0,1757258250.0,6251.0
710,1985-02-28,0.01689766,0.01226921,0.04603438,0.04449548,0.008684518,181.19,1927703930.0,6295.0,1902467230.0,6263.0
711,1985-03-29,-0.001746759,-0.004924225,-0.003580599,-0.005178086,-0.002925106,180.66,1919566990.0,6287.0,1924027170.0,6244.0
712,1985-04-30,-0.002186514,-0.003957769,-0.009651829,-0.01075886,-0.004594265,179.83,1915189160.0,6297.0,1918232850.0,6243.0
713,1985-05-31,0.05577431,0.05079861,0.02222147,0.02048965,0.05405105,189.55,2007270500.0,6291.0,1907468130.0,6229.0
714,1985-06-28,0.01709094,0.01403761,0.002103294,0.0005724544,0.012134,191.85,2021134960.0,6298.0,1985364230.0,6225.0
715,1985-07-31,-0.0002511004,-0.002220168,0.02138219,0.02038612,-0.004847537000000001,190.92,2019513270.0,6302.0,2015654760.0,6239.0
716,1985-08-30,-0.004794401,-0.009591842000000001,-0.00221379,-0.003861275,-0.01199455,188.63,2000331960.0,6300.0,2015621140.0,6236.0
717,1985-09-30,-0.03982587,-0.04257652,-0.05685925,-0.05819212,-0.03472406,182.08,1907519200.0,6308.0,1983719080.0,6247.0
718,1985-10-31,0.04444109,0.04202292,0.01765189,0.01656335,0.04250879,189.82,1988349070.0,6324.0,1902474730.0,6247.0
719,1985-11-29,0.06922843000000001,0.06469888,0.05256274,0.0509651,0.06506164,202.17,2104092810.0,6323.0,1974531570.0,6251.0
720,1985-12-31,0.04306149,0.04008048,0.02802111,0.02635512,0.04506109,211.28,2204344770.0,6334.0,2091138780.0,6258.0
721,1986-01-31,0.009830249000000001,0.008007147000000001,0.04407142,0.04308239,0.002366528,211.78,2217945400.0,6292.0,2196679750.0,6241.0
722,1986-02-28,0.07250131,0.06819101,0.06038052,0.05893767,0.07148928,226.92,2367228530.0,6289.0,2212523020.0,6235.0
723,1986-03-31,0.05388683,0.05136164,0.04719181,0.04567862,0.05279393,238.9,2493928320.0,6316.0,2361570970.0,6232.0
724,1986-04-30,-0.007903121,-0.009634151,0.0161399,0.01514139,-0.01414818,235.52,2459130000.0,6331.0,2478081140.0,6253.0
725,1986-05-30,0.05084652,0.04712583,0.0361935,0.03477866,0.05022928,247.35,2581455600.0,6381.0,2455514400.0,6273.0
726,1986-06-30,0.01424398,0.01162244,0.008086764,0.006714796,0.01410956,250.84,2621917730.0,6459.0,2568312890.0,6320.0
727,1986-07-31,-0.05970013,-0.06145412,-0.07312813,-0.07391690000000001,-0.05868283,236.12,2469895350.0,6505.0,2615643330.0,6389.0
728,1986-08-29,0.06618293,0.0624299,0.02326884,0.02188961,0.07119261,252.93,2626880770.0,6545.0,2463988860.0,6451.0
729,1986-09-30,-0.07901992000000001,-0.0812723,-0.05907111,-0.06018433,-0.08543866,231.32,2416365910.0,6573.0,2618395250.0,6486.0
730,1986-10-31,0.04930472,0.04686014,0.02377702,0.02280341,0.05472938,243.98,2527595770.0,6621.0,2404786840.0,6512.0
731,1986-11-28,0.01509305,0.01087392,-0.006262795000000001,-0.007526006000000001,0.02147717,249.22,2556769340.0,6652.0,2518148070.0,6548.0
732,1986-12-31,-0.02638714,-0.02905622,-0.03460925,-0.03611747,-0.02828826,242.17,2478214090.0,6667.0,2539420930.0,6547.0
733,1987-01-30,0.1284987,0.1269269,0.1175646,0.1166771,0.1317669,274.08,2798510200.0,6686.0,2471531950.0,6605.0
734,1987-02-27,0.04792182,0.04449532,0.07461166,0.07346322,0.03692353,284.2,2924870740.0,6756.0,2791246440.0,6661.0
735,1987-03-31,0.02366445,0.02121814,0.03628346,0.03486558,0.02638987,291.7,3000776700.0,6816.0,2917739290.0,6711.0
736,1987-04-30,-0.01699554,-0.01889326,-0.01770708,-0.01865526,-0.01145012,288.36,2945152040.0,6860.0,2994203950.0,6779.0
737,1987-05-29,0.005122664000000001,0.001872179,0.0005993001,-0.0005777229,0.006034124,290.1,2959677500.0,6937.0,2941916580.0,6828.0
738,1987-06-30,0.04365455,0.0411426,0.02148657,0.02004307,0.04791451,304.0,3091312620.0,7016.0,2936809280.0,6891.0
739,1987-07-31,0.04424724,0.04234771,0.03512311,0.03412312,0.04822369,318.66,3223810820.0,7092.0,3077720680.0,6962.0
740,1987-08-31,0.0371465,0.03385998,0.01454424,0.01328944,0.03495889,329.8,3332010250.0,7149.0,3211705380.0,7037.0
741,1987-09-30,-0.02077283,-0.02284534,-0.01587591,-0.01725534,-0.02416616,321.83,3268458710.0,7209.0,3323101120.0,7102.0
742,1987-10-30,-0.2253613,-0.2273423,-0.272248,-0.2730854,-0.2176304,251.79,2520639780.0,7204.0,3256671750.0,7130.0
743,1987-11-30,-0.07227181,-0.07651197,-0.05085037,-0.05257221,-0.0853489,230.3,2323847460.0,7174.0,2514024380.0,7136.0
744,1987-12-31,0.07032388,0.0672118,0.02606452,0.02387397,0.07286149,247.08,2482045390.0,7161.0,2315214530.0,7110.0
745,1988-01-29,0.04487472,0.04304193,0.07739174,0.07628448,0.04043225,257.07,2582570760.0,7148.0,2475607550.0,7114.0
746,1988-02-29,0.05169127,0.04599533,0.06026485,0.05864295,0.0418174,267.82,2701375000.0,7124.0,2578317590.0,7077.0
747,1988-03-31,-0.01659768,-0.01927284,0.03568987,0.03393954,-0.03334329,258.89,2642513680.0,7110.0,2687212210.0,7065.0
748,1988-04-29,0.01099253,0.009189798,0.01401628,0.01296283,0.009424852000000001,261.33,2664436540.0,7103.0,2635962640.0,7049.0
749,1988-05-31,0.0004473087,-0.003859049,-0.01767146,-0.01925744,0.003176061,262.16,2650193120.0,7072.0,2654686460.0,7016.0
750,1988-06-30,0.05145697,0.04874319,0.04766777,0.0458059,0.04325603,273.5,2765916680.0,7072.0,2639467080.0,7009.0
751,1988-07-29,-0.007272285000000001,-0.009940711000000001,0.0002974803,-0.001009425,-0.005411334,272.02,2742874630.0,7077.0,2760192920.0,7021.0
752,1988-08-31,-0.02800578,-0.03244312,-0.02500058,-0.0268121,-0.0386001,261.52,2645722190.0,7056.0,2731072950.0,6998.0
753,1988-09-30,0.03720373,0.03460448,0.01695069,0.01539902,0.03972927,271.91,2732987870.0,7025.0,2638517600.0,6979.0
754,1988-10-31,0.01764535,0.01448168,-0.0114811,-0.01276434,0.02596447,278.97,2769377790.0,7041.0,2723932360.0,6972.0
755,1988-11-30,-0.01641086,-0.02112992,-0.03648436,-0.0382534,-0.01889092,273.7,2706988120.0,7014.0,2761685110.0,6971.0
756,1988-12-30,0.02107066,0.01762702,0.01887204,0.01666643,0.01468761,277.72,2717130600.0,6966.0,2677862110.0,6919.0
757,1989-01-31,0.06610128,0.06330537,0.06212439,0.06082255,0.07111479,297.47,2875175930.0,6954.0,2702014570.0,6907.0
758,1989-02-28,-0.01644182,-0.02017206,0.002988029,0.00147984,-0.0289441,288.86,2814926970.0,6937.0,2872548290.0,6900.0
759,1989-03-31,0.02146452,0.01864143,0.01805961,0.0160974,0.02080593,294.87,2867222900.0,6916.0,2807358710.0,6878.0
760,1989-04-28,0.04820698,0.04627205,0.02908888,0.02794315,0.05008987,309.64,2996655560.0,6910.0,2862780460.0,6873.0
761,1989-05-31,0.03933567,0.03458106,0.02505424,0.02322257,0.03513758,320.52,3071428640.0,6890.0,2966760630.0,6845.0
762,1989-06-30,-0.004855535,-0.007427547,-0.007744301,-0.009694202,-0.007924623,317.98,3043670760.0,6856.0,3059918270.0,6813.0
763,1989-07-31,0.07712836,0.0748812,0.03101746,0.02956293,0.08837034,346.08,3259871410.0,6869.0,3026739550.0,6814.0
764,1989-08-31,0.022126,0.01822752,0.01862594,0.01700422,0.01551664,351.45,3319189440.0,6840.0,3251869750.0,6804.0
765,1989-09-29,-0.001473332,-0.003968826,0.005532135000000001,0.003866582,-0.006544316000000001,349.15,3305578050.0,6814.0,3314467160.0,6774.0
766,1989-10-31,-0.02928516,-0.03133734,-0.04993593,-0.0512117,-0.02517543,340.36,3204660700.0,6806.0,3290799120.0,6766.0
767,1989-11-30,0.01781615,0.01433344,-0.005805213,-0.007474513,0.01654131,345.99,3245994550.0,6810.0,3195876100.0,6745.0
768,1989-12-29,0.01829401,0.01551543,-0.01237474,-0.01451789,0.0214168,353.4,3305740000.0,6813.0,3236253810.0,6751.0
769,1990-01-31,-0.07011361,-0.07194698000000001,-0.04640796,-0.04803691,-0.06881721,329.08,3051636650.0,6803.0,3282828520.0,6755.0
770,1990-02-28,0.01489994,0.01095664,0.01543409,0.01384406,0.008538957,331.89,3087818130.0,6795.0,3048670390.0,6760.0
771,1990-03-30,0.02414776,0.02162594,0.02131458,0.01944497,0.02425502,339.94,3165283840.0,6800.0,3084328600.0,6747.0
772,1990-04-30,-0.02828306,-0.03056221,-0.02811649,-0.02963659,-0.0268871,330.8,3070976920.0,6807.0,3163238220.0,6750.0
773,1990-05-31,0.0889347,0.0846481,0.04567309,0.04383518,0.09198911,361.23,3330491030.0,6810.0,3067395470.0,6752.0
774,1990-06-29,-0.004192862,-0.006735946,0.005358969000000001,0.003616445,-0.008886305,358.02,3308344150.0,6797.0,3324457970.0,6742.0
775,1990-07-31,-0.009391909,-0.01159257,-0.02573109,-0.02724364,-0.005223172000000001,356.15,3271642060.0,6798.0,3306469930.0,6739.0
776,1990-08-31,-0.0919028,-0.09571628,-0.1089197,-0.1107061,-0.0943142,322.56,2951948160.0,6784.0,3262931290.0,6741.0
777,1990-09-28,-0.05384421,-0.05610969,-0.08046763,-0.08229541,-0.05118427,306.05,2783225260.0,6760.0,2946434630.0,6737.0
778,1990-10-31,-0.01249875,-0.01504856,-0.05715465,-0.0587447,-0.006698252,304.0,2739330830.0,6740.0,2780995450.0,6708.0
779,1990-11-30,0.06574162,0.06141401,0.03546758,0.03342203,0.05993421,322.22,2905485660.0,6716.0,2734868300.0,6689.0
780,1990-12-31,0.02951084,0.02627401,-0.004525969,-0.007286005000000001,0.02482776,330.22,2979693820.0,6705.0,2904101400.0,6679.0
781,1991-01-31,0.04908338,0.04698739,0.08417498,0.08298034,0.04151778,343.93,3115197450.0,6675.0,2973519950.0,6653.0
782,1991-02-28,0.07584751,0.07183585,0.1338981,0.1321092,0.06728113,367.07,3339106370.0,6662.0,3114024390.0,6636.0
783,1991-03-28,0.02892205,0.02670186,0.07829285,0.0763428,0.02220285,375.22,3444735650.0,6660.0,3332385440.0,6617.0
784,1991-04-30,0.003310802,0.001185881,0.03195743,0.03054624,0.0003464634,375.35,3452264390.0,6639.0,3442646450.0,6596.0
785,1991-05-31,0.04073652,0.03717662,0.03136822,0.02967848,0.03857733,389.83,3587705290.0,6655.0,3449913860.0,6593.0
786,1991-06-28,-0.04402354,-0.04627076,-0.03177345,-0.03341347,-0.04789267,371.16,3448357820.0,6688.0,3586680010.0,6617.0
787,1991-07-31,0.04677859,0.0449839,0.03417981,0.03292809,0.04485936,387.81,3610102520.0,6692.0,3444673510.0,6627.0
788,1991-08-30,0.02680678,0.02327535,0.02750268,0.02596102,0.0196488,395.43,3698731620.0,6711.0,3606836590.0,6650.0
789,1991-09-30,-0.01097861,-0.01307759,0.008130598000000001,0.006652514,-0.01914372,387.86,3675768000.0,6734.0,3690607550.0,6682.0
790,1991-10-31,0.017847,0.01624829,0.02465631,0.0234693,0.01185995,392.46,3743886820.0,6764.0,3673559370.0,6690.0
791,1991-11-29,-0.03729085,-0.04057163,-0.02373477,-0.02519548,-0.04392804,375.22,3598931380.0,6795.0,3740909500.0,6719.0
792,1991-12-31,0.1067822,0.1041469,0.03535295,0.0334149,0.1115879,417.09,3998499680.0,6804.0,3594881090.0,6739.0
793,1992-01-31,-0.001163548,-0.002591193,0.1499697,0.1489708,-0.01989978,408.79,3988867300.0,6815.0,3988703510.0,6758.0
794,1992-02-28,0.01335521,0.01030825,0.05212372,0.05080661,0.009564813,412.7,4035709580.0,6836.0,3981808210.0,6766.0
795,1992-03-31,-0.02369942,-0.02597029,-0.01416858,-0.01569718,-0.02183184,403.69,3976774290.0,6888.0,4031386180.0,6782.0
796,1992-04-30,0.01341432,0.01187199,-0.03326228,-0.03431333,0.02789269,414.95,4019396190.0,6895.0,3964468850.0,6831.0
797,1992-05-29,0.006407138000000001,0.003302491,0.005678465000000001,0.004200623000000001,0.0009639715,415.35,4032636530.0,6890.0,4011046730.0,6827.0
798,1992-06-30,-0.0192581,-0.02166508,-0.03922516,-0.04076396,-0.01735885,408.14,3979600440.0,6888.0,4025335950.0,6812.0
799,1992-07-31,0.03989972,0.03836882,0.02761665,0.02654142,0.03937374,424.21,4134059610.0,6853.0,3973505140.0,6773.0
800,1992-08-31,-0.02081892,-0.02397005,-0.02389957,-0.02521102,-0.02399755,414.03,4038127250.0,6847.0,4132059310.0,6792.0
801,1992-09-30,0.01246087,0.01028569,0.01104976,0.009658415,0.00910562,417.8,4094397290.0,6857.0,4035746440.0,6808.0
802,1992-10-30,0.01098284,0.009546255,0.01622873,0.01522117,0.002106271,418.68,4138864660.0,6883.0,4090150110.0,6802.0
803,1992-11-30,0.04018138,0.03695352,0.06668335,0.06526063,0.03026178,431.35,4297797860.0,6911.0,4138163880.0,6853.0
804,1992-12-31,0.01773988,0.0155329,0.03567614,0.03387665,0.0101078,435.71,4398072120.0,6963.0,4294977840.0,6873.0
805,1993-01-29,0.01261561,0.01130019,0.06761967,0.06683227,0.007045971000000001,438.78,4453093540.0,6972.0,4395253030.0,6922.0
806,1993-02-26,0.005425406000000001,0.002664299,-0.007197623,-0.008447515000000001,0.01048361,443.38,4476976470.0,7018.0,4451172030.0,6942.0
807,1993-03-31,0.02508918,0.02265931,0.03146232,0.0299638,0.01869728,451.67,4613854550.0,7075.0,4470014320.0,6975.0
808,1993-04-30,-0.02539078,-0.02671438,-0.011112,-0.01211458,-0.02541679,440.19,4501739980.0,7120.0,4612924430.0,7044.0
809,1993-05-28,0.02957208,0.02653912,0.03875175,0.0374221,0.02271746,450.19,4632508620.0,7190.0,4500038210.0,7090.0
810,1993-06-30,0.005434345,0.003217594,0.01341898,0.01192832,0.0007552367000000001,450.53,4704258060.0,7273.0,4630296590.0,7156.0
811,1993-07-30,-0.0008060529,-0.002153469,0.01372371,0.01279684,-0.005327059,448.13,4702394480.0,7327.0,4702135640.0,7228.0
812,1993-08-31,0.03949608,0.03656475,0.03969836,0.03838258,0.03443197,463.56,4886918110.0,7390.0,4700311570.0,7292.0
813,1993-09-30,0.0006287303,-0.001352951,0.02550662,0.02419233,-0.00998792,458.93,4912848940.0,7464.0,4881327630.0,7362.0
